wb_region_code,country_code,pcn_region_code,country_name,year,surveyid_year,reporting_year,survey_year,survey_acronym,survey_coverage,welfare_type,use_imputed,use_microdata,use_bin,use_groupdata,survey_comparability,survey_time,surv_title,surv_producer
MNA,ISR,OHI,Israel,2003,2003,2003,2003,HES-LIS,national,income,0,0,1,0,0,2003,Household Expenditure Survey,National Insurance Institute of Israel
MNA,ISR,OHI,Israel,2004,2004,2004,2004,HES-LIS,national,income,0,0,1,0,0,2004,Household Expenditure Survey,National Insurance Institute of Israel
MNA,ISR,OHI,Israel,2005,2005,2005,2005,HES-LIS,national,income,0,0,1,0,0,2005,Household Expenditure Survey,National Insurance Institute of Israel
MNA,ISR,OHI,Israel,2006,2006,2006,2006,HES-LIS,national,income,0,0,1,0,0,2006,Household Expenditure Survey,National Insurance Institute of Israel
MNA,ISR,OHI,Israel,2007,2007,2007,2007,HES-LIS,national,income,0,0,1,0,0,2007,Household Expenditure Survey,National Insurance Institute of Israel
MNA,ISR,OHI,Israel,2008,2008,2008,2008,HES-LIS,national,income,0,0,1,0,0,2008,Household Expenditure Survey,National Insurance Institute of Israel
MNA,ISR,OHI,Israel,2009,2009,2009,2009,HES-LIS,national,income,0,0,1,0,0,2009,Household Expenditure Survey,National Insurance Institute of Israel
MNA,ISR,OHI,Israel,2010,2010,2010,2010,HES-LIS,national,income,0,0,1,0,0,2010,Household Expenditure Survey,National Insurance Institute of Israel
MNA,ISR,OHI,Israel,2011,2011,2011,2011,HES-LIS,national,income,0,0,1,0,0,2011,Household Expenditure Survey,National Insurance Institute of Israel
MNA,ISR,OHI,Israel,2012,2012,2012,2012,HES-LIS,national,income,0,0,1,0,0,2012,Household Expenditure Survey,National Insurance Institute of Israel
MNA,ISR,OHI,Israel,2013,2013,2013,2013,HES-LIS,national,income,0,0,1,0,0,2013,Household Expenditure Survey,National Insurance Institute of Israel
MNA,ISR,OHI,Israel,2014,2014,2014,2014,HES-LIS,national,income,0,0,1,0,0,2014,Household Expenditure Survey,National Insurance Institute of Israel
MNA,ISR,OHI,Israel,2015,2015,2015,2015,HES-LIS,national,income,0,0,1,0,0,2015,Household Expenditure Survey,National Insurance Institute of Israel
MNA,ISR,OHI,Israel,2016,2016,2016,2016,HES-LIS,national,income,0,0,1,0,0,2016,Household Expenditure Survey,National Insurance Institute of Israel
MNA,ISR,OHI,Israel,2017,2017,2017,2017,HES-LIS,national,income,0,0,1,0,0,2017,Household Expenditure Survey,National Insurance Institute of Israel
MNA,ISR,OHI,Israel,2018,2018,2018,2018,HES-LIS,national,income,0,0,1,0,0,2018,Household Expenditure Survey,National Insurance Institute of Israel
MNA,JOR,MNA,Jordan,1986,1986,1986,1986.5,HEIS,national,consumption,0,0,0,1,0,1986-1987,Household Expenditure and Income Survey 1986,Department of Statistics (DoS)
MNA,JOR,MNA,Jordan,1992,1992,1992,1992,HEIS,national,consumption,0,0,0,1,0,1992,Household Expenditure and Income Survey 1992,Department of Statistics (DoS)
MNA,JOR,MNA,Jordan,1997,1997,1997,1997,HEIS,national,consumption,0,0,0,1,0,1997,Household Expenditure and Income Survey 1997,Department of Statistics (DoS)
MNA,JOR,MNA,Jordan,2002,2002,2002,2002.5,HEIS,national,consumption,0,1,0,0,1,2002-2003,Household Expenditure and Income Survey 2002,Department of Statistics (DoS)
MNA,JOR,MNA,Jordan,2006,2006,2006,2006.14,HEIS,national,consumption,0,1,0,0,2,2006-2007,Household Expenditure and Income Survey 2006,Department of Statistics (DoS)
MNA,JOR,MNA,Jordan,2008,2008,2008,2008.16,HEIS,national,consumption,0,1,0,0,3,2008-2009,Household Expenditure and Income Survey 2008,Department of Statistics (DoS)
MNA,JOR,MNA,Jordan,2010,2010,2010,2010.24,HEIS,national,consumption,0,1,0,0,3,2010-2011,Household Expenditure and Income Survey 2010,Department of Statistics (DoS)
MNA,LBN,MNA,Lebanon,2011,2011,2011,2011.77,HBS,national,consumption,0,1,0,0,0,2011-2012,Household Budget Survey 2011-2012,Central Administration for Statistics
MNA,MAR,MNA,Morocco,1984,1984,1984,1984.5,ECDM,national,consumption,0,0,0,1,0,1984-1985,Enqute sur la consommation et les dpenses des mnages,Direction de la Statistique
MNA,MAR,MNA,Morocco,1990,1990,1990,1990.77,ENNVM,national,consumption,0,1,0,0,0,1990-1991,Enqute nationale sur les niveaux de vie des mnages,Direction de la Statistique
MNA,MAR,MNA,Morocco,1998,1998,1998,1998.15,ENNVM,national,consumption,0,1,0,0,0,1998-1999,Enqute nationale sur les niveaux de vie des mnages,Direction de la Statistique
MNA,MAR,MNA,Morocco,2000,2000,2000,2000.83,ENCDM,national,consumption,0,1,0,0,1,2000-2001,Enquete Nationale sur la Consommation et les DÃÂ©pense des MÃÂ©nages 2000-2001,Direction de la statistique
MNA,MAR,MNA,Morocco,2006,2006,2006,2006.91,ENNVM,national,consumption,0,1,0,0,1,2006-2007,EnquÃÂªte Nationale sur les Niveaux de Vie des MÃÂ©nages 2007,Direction de la statistique
MNA,MAR,MNA,Morocco,2013,2013,2013,2013.5,ENCDM,national,consumption,0,1,0,0,1,2013-2014,Enquete Nationale sur la Consommation et les DÃÂ©pense des MÃÂ©nages 2013-2014,Direction de la statistique
MNA,MLT,OHI,Malta,2007,2007,2006,2006,EU-SILC,national,income,0,1,0,0,0,2007,European Union Statistics on Income and Living Conditions 2007 - Cross-Sectional User Database,National Statistics Office - Malta
MNA,MLT,OHI,Malta,2008,2008,2007,2007,EU-SILC,national,income,0,1,0,0,0,2008,European Union Statistics on Income and Living Conditions 2008 - Cross-Sectional User Database,National Statistics Office - Malta
MNA,MLT,OHI,Malta,2009,2009,2008,2008,EU-SILC,national,income,0,1,0,0,0,2009,European Union Statistics on Income and Living Conditions 2009 - Cross-Sectional User Database,National Statistics Office - Malta
MNA,MLT,OHI,Malta,2010,2010,2009,2009,EU-SILC,national,income,0,1,0,0,0,2010,European Union Statistics on Income and Living Conditions 2010 - Cross-Sectional User Database,National Statistics Office - Malta
MNA,MLT,OHI,Malta,2011,2011,2010,2010,EU-SILC,national,income,0,1,0,0,0,2011,European Union Statistics on Income and Living Conditions 2011 - Cross-Sectional User Database,National Statistics Office - Malta
MNA,MLT,OHI,Malta,2012,2012,2011,2011,EU-SILC,national,income,0,1,0,0,0,2012,European Union Statistics on Income and Living Conditions 2012 - Cross-Sectional User Database,National Statistics Office - Malta
MNA,MLT,OHI,Malta,2013,2013,2012,2012,EU-SILC,national,income,0,1,0,0,0,2013,European Union Statistics on Income and Living Conditions 2013 - Cross-Sectional User Database,National Statistics Office - Malta
MNA,MLT,OHI,Malta,2014,2014,2013,2013,EU-SILC,national,income,0,1,0,0,0,2014,European Union Statistics on Income and Living Conditions 2014 - Cross-Sectional User Database,National Statistics Office - Malta
MNA,MLT,OHI,Malta,2015,2015,2014,2014,EU-SILC,national,income,0,1,0,0,0,2015,European Union Statistics on Income and Living Conditions 2015 - Cross-Sectional User Database,National Statistics Office - Malta
MNA,MLT,OHI,Malta,2016,2016,2015,2015,EU-SILC,national,income,0,1,0,0,0,2016,European Union Statistics on Income and Living Conditions 2016 - Cross-Sectional User Database,National Statistics Office - Malta
MNA,MLT,OHI,Malta,2017,2017,2016,2016,EU-SILC,national,income,0,1,0,0,0,2017,European Union Statistics on Income and Living Conditions 2017 - Cross-Sectional User Database,National Statistics Office - Malta
MNA,MLT,OHI,Malta,2018,2018,2017,2017,EU-SILC,national,income,0,1,0,0,0,2018,European Union Statistics on Income and Living Conditions 2018 - Cross-Sectional User Database,National Statistics Office - Malta
MNA,MLT,OHI,Malta,2019,2019,2018,2018,EU-SILC,national,income,0,1,0,0,0,2019,European Union Statistics on Income and Living Conditions 2019 - Cross-Sectional User Database,National Statistics Office - Malta
MNA,MLT,OHI,Malta,2020,2020,2019,2019,EU-SILC,national,income,0,1,0,0,0,2020,European Union Statistics on Income and Living Conditions 2020 - Cross-Sectional User Database,National Statistics Office - Malta
MNA,PSE,MNA,West Bank and Gaza,2004,2004,2004,2004,PECS,national,consumption,0,1,0,0,0,2004,Palestinian Expenditure and Consumption Survey 2004,Palestinian Central Bureau of Statistics
MNA,PSE,MNA,West Bank and Gaza,2005,2005,2005,2005,PECS,national,consumption,0,1,0,0,0,2005,Palestinian Expenditure and Consumption Survey 2005,Palestinian Central Bureau of Statistics
MNA,PSE,MNA,West Bank and Gaza,2006,2006,2006,2006,PECS,national,consumption,0,1,0,0,0,2006,Palestinian Expenditure and Consumption Survey 2006,Palestinian Central Bureau of Statistics
MNA,PSE,MNA,West Bank and Gaza,2007,2007,2007,2007,PECS,national,consumption,0,1,0,0,0,2007,Palestinian Expenditure and Consumption Survey 2007,Palestinian Central Bureau of Statistics
MNA,PSE,MNA,West Bank and Gaza,2009,2009,2009,2009,PECS,national,consumption,0,1,0,0,0,2009,Palestinian Expenditure and Consumption Survey 2009,Palestinian Central Bureau of Statistics
MNA,PSE,MNA,West Bank and Gaza,2010,2010,2010,2010,PECS,national,consumption,0,1,0,0,1,2010,Palestinian Expenditure and Consumption Survey 2010,Palestinian Central Bureau of Statistics
MNA,PSE,MNA,West Bank and Gaza,2011,2011,2011,2011,PECS,national,consumption,0,1,0,0,1,2011,Palestinian Expenditure and Consumption Survey 2011,Palestinian Central Bureau of Statistics
MNA,PSE,MNA,West Bank and Gaza,2016,2016,2016,2016.75,PECS,national,consumption,0,1,0,0,1,2016-2017,Palestinian Expenditure and Consumption Survey 2016,Palestinian Central Bureau of Statistics
MNA,SYR,MNA,Syrian Arab Republic,1996,1996,1996,1996.75,HIES,national,consumption,0,1,0,0,0,1996-1997,Household Income and Expenditure Survey 1996/1997,Central Bureau of Statistics in Syria
MNA,SYR,MNA,Syrian Arab Republic,2003,2003,2003,2003.5,HIES,national,consumption,0,1,0,0,0,2003-2004,Household Income and Expenditure Survey 2003/2004,Central Bureau of Statistics in Syria
MNA,TUN,MNA,Tunisia,1985,1985,1985,1985,HBCS,national,consumption,0,0,0,1,0,1985,Household Budget and Consumption Survey,National Institute of Statistics (INS)
MNA,TUN,MNA,Tunisia,1990,1990,1990,1990,HBCS,national,consumption,0,0,0,1,0,1990,Household Budget and Consumption Survey,National Institute of Statistics (INS)
MNA,TUN,MNA,Tunisia,1995,1995,1995,1995,LSS,national,consumption,0,0,0,1,1,1995,Living Standards Survey,National Institute of Statistics (INS)
MNA,TUN,MNA,Tunisia,2000,2000,2000,2000,LSS,national,consumption,0,0,0,1,1,2000,Living Standards Survey,National Institute of Statistics (INS
MNA,TUN,MNA,Tunisia,2005,2005,2005,2005.34,NSHBCSL,national,consumption,0,1,0,0,2,2005-2006,"EnquÃÂªte Nationale sur le Budget, la Consommation et le Niveau de Vie des MÃÂ©nages 2005",Institut National de la Statistique - MinistÃÂ¨re de la Planification et de la CoopÃÂ©ration Internationale
MNA,TUN,MNA,Tunisia,2010,2010,2010,2010.41,NSHBCSL,national,consumption,0,1,0,0,2,2010-2011,"EnquÃÂªte Nationale sur le Budget, la Consommation et le Niveau de Vie des MÃÂ©nages 2010",Institut National de la Statistique - MinistÃÂ¨re de la Planification et de la CoopÃÂ©ration Internationale
MNA,TUN,MNA,Tunisia,2015,2015,2015,2015.42,NSHBCSL,national,consumption,0,1,0,0,2,2015-2016,"EnquÃÂªte Nationale sur le Budget, la Consommation et le Niveau de Vie des MÃÂ©nages 2015",Institut National de la Statistique - MinistÃÂ¨re de la Planification et de la CoopÃÂ©ration Internationale
MNA,YEM,MNA,"Yemen, Rep.",1998,1998,1998,1998,HBS,national,consumption,0,1,0,0,0,1998,Household Budget Survey 1998,Central Statistical Organization of the Republic of Yemen
MNA,YEM,MNA,"Yemen, Rep.",2005,2005,2005,2005.25,HBS,national,consumption,0,1,0,0,1,2005-2006,Household Budget Survey 2005-2006,Central Statistical Organization of the Republic of Yemen
MNA,YEM,MNA,"Yemen, Rep.",2014,2014,2014,2014,HBS,national,consumption,0,1,0,0,1,2014,Household Budget Survey 2014,Central Statistical Organization of the Republic of Yemen
SAR,BGD,SAS,Bangladesh,1983,1983,1983,1983.5,HHES,national,consumption,0,0,0,1,0,1983-1984,Household Expenditure Survey (HHES),Bangladesh Bureau of Statistics
SAR,BGD,SAS,Bangladesh,1985,1985,1985,1985.5,HHES,national,consumption,0,0,0,1,0,1985-1986,Household Expenditure Survey (HHES),Bangladesh Bureau of Statistics
SAR,BGD,SAS,Bangladesh,1988,1988,1988,1988.5,HHES,national,consumption,0,0,0,1,0,1988-1989,Household Expenditure Survey (HHES),Bangladesh Bureau of Statistics
SAR,BGD,SAS,Bangladesh,1991,1991,1991,1991.5,HHES,national,consumption,0,1,0,0,1,1991-1992,Household Expenditure Survey (HHES),Bangladesh Bureau of Statistics
SAR,BGD,SAS,Bangladesh,1995,1995,1995,1995.5,HHES,national,consumption,0,1,0,0,1,1995-1996,Household Expenditure Survey (HHES),Bangladesh Bureau of Statistics
SAR,BGD,SAS,Bangladesh,2000,2000,2000,2000,HIES,national,consumption,0,1,0,0,2,2000,Household Income and Expenditure Survey 2000,Bangladesh Bureau of Statistics
SAR,BGD,SAS,Bangladesh,2005,2005,2005,2005,HIES,national,consumption,0,1,0,0,2,2005,Household Income and Expenditure Survey 2005,Bangladesh Bureau of Statistics
SAR,BGD,SAS,Bangladesh,2010,2010,2010,2010,HIES,national,consumption,0,1,0,0,2,2010,Household Income and Expenditure Survey 2010,Bangladesh Bureau of Statistics
SAR,BGD,SAS,Bangladesh,2016,2016,2016,2016,HIES,national,consumption,0,1,0,0,2,2016,Household Income and Expenditure Survey 2016-2017,Bangladesh Bureau of Statistics (BBS)
SAR,BTN,SAS,Bhutan,2003,2003,2003,2003,BLSS,national,consumption,0,1,0,0,0,2003,Living Standards Survey 2003,National Statistics Bureau (NSB)
SAR,BTN,SAS,Bhutan,2007,2007,2007,2007,BLSS,national,consumption,0,1,0,0,1,2007,Living Standards Survey 2007,National Statistics Bureau (NSB)
SAR,BTN,SAS,Bhutan,2012,2012,2012,2012,BLSS,national,consumption,0,1,0,0,1,2012,Living Standards Survey 2012,National Statistics Bureau (NSB)
SAR,BTN,SAS,Bhutan,2017,2017,2017,2017,BLSS,national,consumption,0,1,0,0,1,2017,Living Standards Survey 2017,National Statistics Bureau (NSB)
SAR,IND,SAS,India,1977,1977,1977,1977.5,NSS,national,consumption,0,0,0,1,0,1977-1978,National Sample Survey 1977,National Sample Survey Organisation (NSSO)
SAR,IND,SAS,India,1983,1983,1983,1983,NSS,national,consumption,0,0,0,1,1,1983,National Sample Survey 1983,National Sample Survey Organisation (NSSO)
SAR,IND,SAS,India,1987,1987,1987,1987.5,NSS-SCH1,national,consumption,0,0,0,1,2,1987-1988,National Sample Survey 1987-88,National Sample Survey Organisation (NSSO)
SAR,IND,SAS,India,1993,1993,1993,1993.5,NSS-SCH1,national,consumption,0,1,0,0,3,1993-1994,National Sample Survey 1993-1994 (50th round) - Schedule 1.0 (Type 1),National Sample Survey Organisation (NSSO)
SAR,IND,SAS,India,2004,2004,2004,2004.5,NSS-SCH1,national,consumption,0,1,0,0,3,2004-2005,National Sample Survey 2004-2005 (61th round) - Schedule 1.0 (Type 1),National Sample Survey Organisation (NSSO)
SAR,IND,SAS,India,2009,2009,2009,2009.5,NSS-SCH1,national,consumption,0,1,0,0,3,2009-2010,National Sample Survey 2009-2010 (66th round) - Schedule 1.0 (Type 1),National Sample Survey Organisation (NSSO)
SAR,IND,SAS,India,2011,2011,2011,2011.5,NSS-SCH1,national,consumption,0,1,0,0,3,2011-2012,National Sample Survey 2011-2012 (68th round) - Schedule 1.0 (Type 1),National Sample Survey Organisation (NSSO)
SAR,LKA,SAS,Sri Lanka,1985,1985,1985,1985,LFSS,national,consumption,0,0,0,1,0,1985,1985/86 Labor Force and Socio-Economic Survey (LFSS),Department of Census and Statistics
SAR,LKA,SAS,Sri Lanka,1990,1990,1990,1990.5,HIES,national,consumption,0,1,0,0,1,1990-1991,1990/91 Household Income and Expenditure Survey,Department of Census and Statistics
SAR,LKA,SAS,Sri Lanka,1995,1995,1995,1995.5,SES,national,consumption,0,1,0,0,2,1995-1996,1995/96 Socio-Economic Survey (SES),Office of Census and Statistics
SAR,LKA,SAS,Sri Lanka,2002,2002,2002,2002,HIES,national,consumption,0,1,0,0,3,2002,Household Income and Expenditure Survey 2001-2002,Department of Census and Statistics (DCS)
SAR,LKA,SAS,Sri Lanka,2006,2006,2006,2006.5,HIES,national,consumption,0,1,0,0,3,2006-2007,Household Income and Expenditure Survey 2006-2007,Department of Census and Statistics
SAR,LKA,SAS,Sri Lanka,2009,2009,2009,2009.5,HIES,national,consumption,0,1,0,0,3,2009-2010,Household Income and Expenditure Survey 2009-2010,Department of Census and Statistics
SAR,LKA,SAS,Sri Lanka,2012,2012,2012,2012.5,HIES,national,consumption,0,1,0,0,3,2012-2013,Household Income and Expenditure Survey 2012-2013,Department of Census and Statistics (DCS)
SAR,LKA,SAS,Sri Lanka,2016,2016,2016,2016,HIES,national,consumption,0,1,0,0,3,2016,Household Income and Expenditure Survey 2016,Department of Census and Statistics (DCS)
SAR,MDV,SAS,Maldives,2002,2002,2002,2002.5,HIES,national,consumption,0,1,0,0,0,2002-2003,Household Income and Expenditure Survey 2002-2003,Department of National Planning
SAR,MDV,SAS,Maldives,2009,2009,2009,2009.5,HIES,national,consumption,0,1,0,0,1,2009-2010,Household Income and Expenditure Survey 2009-2010,Department of National Planning
SAR,MDV,SAS,Maldives,2016,2016,2016,2016,HIES,national,consumption,0,1,0,0,2,2016,Household Income and Expenditure Survey 2016,Maldives National Bureau of Statistics
SAR,MDV,SAS,Maldives,2019,2019,2019,2019.6,HIES,national,consumption,0,1,0,0,2,2019-2020,Household Income and Expenditure Survey 2019-2020,Maldives National Bureau of Statistics
SAR,NPL,SAS,Nepal,1984,1984,1984,1984.5,MHBS,national,income,0,0,0,1,0,1984-1985,1984/85 Multipurpose Household Budget Survey,Nepal Rastra Bank
SAR,NPL,SAS,Nepal,1995,1995,1995,1995.5,LSS-I,national,consumption,0,1,0,0,1,1995-1996,"Living Standards Survey 1995-1996, First Round",Central Bureau of Statistics (CBS)
SAR,NPL,SAS,Nepal,2003,2003,2003,2003.25,LSS-II,national,consumption,0,1,0,0,1,2003-2004,"Living Standards Survey 2003-2004, Second Round",Central Bureau of Statistics (CBS)
SAR,NPL,SAS,Nepal,2010,2010,2010,2010.17,LSS-III,national,consumption,0,1,0,0,2,2010-2011,"Living Standards Survey 2010-2011, Third Round",Central Bureau of Statistics
SAR,PAK,SAS,Pakistan,1987,1987,1987,1987,HIES,national,consumption,0,1,0,0,0,1987,Household Income and Expenditure Survey,Federal Bureau of Statistics
SAR,PAK,SAS,Pakistan,1990,1990,1990,1990.5,HIES,national,consumption,0,1,0,0,0,1990-1991,Household Integrated Economic Survey,Federal Bureau of Statistics
SAR,PAK,SAS,Pakistan,1996,1996,1996,1996.5,IHS,national,consumption,0,1,0,0,0,1996-1997,Integrated Household Survey (Round 2),Federal Bureau of Statistics
SAR,PAK,SAS,Pakistan,1998,1998,1998,1998.5,HIES,national,consumption,0,1,0,0,0,1998-1999,Household Integrated Economic Survey (HIES),Federal Bureau of Statistics
SAR,PAK,SAS,Pakistan,2001,2001,2001,2001.5,PIHS,national,consumption,0,1,0,0,1,2001-2002,Pakistan Integrated Household Survey 2001-2002,Federal Bureau of Statistics
SAR,PAK,SAS,Pakistan,2004,2004,2004,2004.5,HIES,national,consumption,0,1,0,0,1,2004-2005,Household Integrated Economic Survey (HIES)  2004-2005,Federal Bureau of Statistics
SAR,PAK,SAS,Pakistan,2005,2005,2005,2005.5,HIES,national,consumption,0,1,0,0,1,2005-2006,Household Integrated Economic Survey (HIES) 2005-2006,Federal Bureau of Statistics
SAR,PAK,SAS,Pakistan,2007,2007,2007,2007.5,HIES,national,consumption,0,1,0,0,1,2007-2008,Household Integrated Economic Survey (HIES) 2007-2008,Federal Bureau of Statistics
SAR,PAK,SAS,Pakistan,2010,2010,2010,2010.5,HIES,national,consumption,0,1,0,0,1,2010-2011,Household Integrated Economic Survey (HIES) 2010-2011,Federal Bureau of Statistics
SAR,PAK,SAS,Pakistan,2011,2011,2011,2011.5,HIES,national,consumption,0,1,0,0,1,2011-2012,Household Integrated Economic Survey (HIES) 2011-2012,Pakistan Bureau of Statistics
SAR,PAK,SAS,Pakistan,2013,2013,2013,2013.5,HIES,national,consumption,0,1,0,0,1,2013-2014,Household Integrated Economic Survey (HIES) 2013-2014,Pakistan Bureau of Statistics
SAR,PAK,SAS,Pakistan,2015,2015,2015,2015.5,HIES,national,consumption,0,1,0,0,1,2015-2016,Household Integrated Economic Survey (HIES) 2015-2016,Pakistan Bureau of Statistics
SAR,PAK,SAS,Pakistan,2018,2018,2018,2018.5,HIES,national,consumption,0,1,0,0,1,2018-2019,Household Integrated Economic Survey (HIES) 2018-2019,Pakistan Bureau of Statistics
SSA,AGO,SSA,Angola,2000,2000,2000,2000.21,HBS,national,consumption,0,1,0,0,0,2000-2001,InquÃÂ©rito aos Agregados Familiares sobre Despesas e Receitas 2000,Instituto Nacional de EstatÃÂ­stica
SSA,AGO,SSA,Angola,2008,2008,2008,2008.5,IBEP-MICS,national,consumption,0,1,0,0,1,2008-2009,"InquÃÂ©rito Integrado sobre o Bem-Estar da PopulaÃÂ§ÃÂ£o 2008-2009, IDR II e MICS III",Instituto Nacional de EstatÃÂ­stica
SSA,AGO,SSA,Angola,2018,2018,2018,2018.17,IDREA,national,consumption,0,1,0,0,2,2018-2019,"InquÃÂ©rito Sobre Despesas, Receitas e Emprego 2018-2019",Instituto Nacional de EstatÃÂ­stica (INE)
SSA,BDI,SSA,Burundi,1992,1992,1992,1992,EDCM,national,consumption,0,0,0,1,0,1992,EnquÃÂªte sur les DÃÂ©penses de Consommation des MÃÂ©nages de Bujumbura 1991-1992,Institut de la Statistique et des Etudes Economiques
SSA,BDI,SSA,Burundi,1998,1998,1998,1998.5,EP,national,consumption,0,1,0,0,1,1998-1999,EnquÃÂªte Prioritaire 1998,Institut de la Statistique et des Etudes Economiques
SSA,BDI,SSA,Burundi,2006,2006,2006,2006,QUIBB,national,consumption,0,1,0,0,1,2006,Questionnaire UnifiÃÂ© sur les Indicateurs de Base du Bien-ÃÂªtre 2006,Institut de la Statistique et des Etudes Economiques
